t,target_follower_l_joint1,target_follower_l_joint2,target_follower_l_joint3,target_follower_l_joint4,target_follower_l_joint5,target_follower_l_joint6,target_follower_l_joint7,target_grip,current_follower_l_joint1,current_follower_l_joint2,current_follower_l_joint3,current_follower_l_joint4,current_follower_l_joint5,current_follower_l_joint6,current_follower_l_joint7,current_grip
1777067803.4364421,-0.09262910485267639,0.6061716675758362,-0.03254425525665283,-0.19202899932861328,0.02976292371749878,1.8947433233261108,0.02354295551776886,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.4697728,-0.09350299835205078,0.5939050316810608,-0.03286707401275635,-0.18280553817749023,0.02757549285888672,1.9069511890411377,0.019982188940048218,0.04957911968231202,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.5033772,-0.09442546963691711,0.5927882790565491,-0.03948324918746948,-0.1880735158920288,0.021378636360168457,1.882102370262146,0.021351516246795654,0.04969010055065155,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.00705729762722207,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.5365045,-0.09475764632225037,0.5821599364280701,-0.036185264587402344,-0.184489905834198,0.02797234058380127,1.9068063497543335,0.01828712224960327,0.04980021119117737,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.5698597,-0.09457260370254517,0.585928738117218,-0.0410732626914978,-0.18368130922317505,0.021725952625274658,1.8840746879577637,0.018476754426956177,0.049929872155189514,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.6034076,-0.09485986828804016,0.579163134098053,-0.04394346475601196,-0.17494720220565796,0.01709538698196411,1.9078818559646606,0.017563074827194214,0.049951362609863284,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.636425,-0.09660440683364868,0.5796850323677063,-0.050067126750946045,-0.17788457870483398,0.01483529806137085,1.8895875215530396,0.024641960859298706,0.0499811589717865,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.6697924,-0.09658229351043701,0.5742989182472229,-0.04838097095489502,-0.17071139812469482,0.012513160705566406,1.9128371477127075,0.015826016664505005,0.049962157011032106,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.7034996,-0.0961046814918518,0.5777677893638611,-0.046519696712493896,-0.16985845565795898,0.01313704252243042,1.896540880203247,0.019305959343910217,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.7363298,-0.09747526049613953,0.5740719437599182,-0.04565316438674927,-0.16731220483779907,0.014989495277404785,1.9144153594970703,0.014018997550010681,0.04968129396438599,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.033379110399023304,0.044784668665929554
1777067803.7696898,-0.09930828213691711,0.5752620100975037,-0.04433184862136841,-0.17309439182281494,0.01267915964126587,1.8928509950637817,0.021815761923789978,0.04973983466625214,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.8034294,-0.09843769669532776,0.5695459246635437,-0.044229865074157715,-0.17354124784469604,0.013808727264404297,1.9012479782104492,0.014537155628204346,0.04982531666755677,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.836449,-0.09899312257766724,0.5657724738121033,-0.05090421438217163,-0.17954933643341064,0.013040661811828613,1.88570237159729,0.018550783395767212,0.04976436495780945,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.8698354,-0.09868654608726501,0.5592827200889587,-0.048804402351379395,-0.17075592279434204,0.01505190134048462,1.8969206809997559,0.014867514371871948,0.049640148878097534,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.9033952,-0.09990471601486206,0.5633881688117981,-0.054296672344207764,-0.17576050758361816,0.011300384998321533,1.8866674900054932,0.025089025497436523,0.049818143248558044,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.936453,-0.09884029626846313,0.5560863614082336,-0.04887962341308594,-0.1720317006111145,0.0163152813911438,1.9024630784988403,0.01857072114944458,0.04967352747917175,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067803.9697506,-0.10015621781349182,0.5584450364112854,-0.05407369136810303,-0.17452585697174072,0.01351839303970337,1.8773624897003174,0.01867496967315674,0.04988479912281037,-0.02040894178683139,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.004018,-0.1004849374294281,0.5502020716667175,-0.05375462770462036,-0.16480976343154907,0.01129072904586792,1.8943201303482056,0.01970355212688446,0.04980053305625916,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.0364203,-0.10213425755500793,0.5529689192771912,-0.057293713092803955,-0.1710478663444519,0.011026740074157715,1.8749723434448242,0.024226278066635132,0.04982616901397705,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.069731,-0.10136586427688599,0.5428428053855896,-0.05550462007522583,-0.17026734352111816,0.009287536144256592,1.8943769931793213,0.020951643586158752,0.04987516105175019,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.1033177,-0.10196620225906372,0.5435250401496887,-0.05924266576766968,-0.1631898283958435,0.0017363429069519043,1.880806803703308,0.01866917312145233,0.04980865716934205,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.1364396,-0.10199084877967834,0.5446440577507019,-0.058580100536346436,-0.15588122606277466,0.009718477725982666,1.8996583223342896,0.017905890941619873,0.04940886497497559,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.169978,-0.1038612425327301,0.5496740937232971,-0.06768190860748291,-0.1587851643562317,0.008733630180358887,1.8788264989852905,0.02567654848098755,0.04932976961135865,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.203433,-0.10018247365951538,0.5245659947395325,-0.06152951717376709,-0.15499532222747803,0.011418819427490234,1.8918298482894897,0.016250833868980408,0.04953563809394837,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.2366304,-0.10093235969543457,0.5302324891090393,-0.06955814361572266,-0.155925452709198,0.008332490921020508,1.864892601966858,0.02063775062561035,0.04955486357212067,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.2699902,-0.10000795125961304,0.5246701836585999,-0.07189798355102539,-0.14763283729553223,0.013660609722137451,1.881119728088379,0.020050525665283203,0.04954366683959961,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.3035624,-0.10164099931716919,0.5238155722618103,-0.07032960653305054,-0.14848577976226807,0.008277416229248047,1.8676636219024658,0.018246188759803772,0.049798983335495,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.3368292,-0.10202968120574951,0.5140798687934875,-0.07021540403366089,-0.14941620826721191,0.012026965618133545,1.8871874809265137,0.014739945530891418,0.04982438981533051,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.3701506,-0.10527104139328003,0.5100509524345398,-0.07440018653869629,-0.1517927050590515,0.006769418716430664,1.8675317764282227,0.02050800621509552,0.0498640775680542,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.033379110399023304,0.044784668665929554
1777067804.4039264,-0.1048845648765564,0.5080887675285339,-0.07252943515777588,-0.14500164985656738,0.012594401836395264,1.8868792057037354,0.01470901072025299,0.049883365631103516,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.4368045,-0.10739642381668091,0.5100650191307068,-0.07397401332855225,-0.15439802408218384,0.009521245956420898,1.8714882135391235,0.016139253973960876,0.04976076483726502,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.4700565,-0.10626566410064697,0.49253004789352417,-0.0691303014755249,-0.1538943648338318,0.00372922420501709,1.8926842212677002,0.014622241258621216,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.5033972,-0.10777711868286133,0.4832037091255188,-0.07467496395111084,-0.15059620141983032,-0.004739284515380859,1.8702826499938965,0.01238243281841278,0.049911808967590336,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.5372915,-0.11059519648551941,0.47854548692703247,-0.07826226949691772,-0.14665555953979492,0.008807778358459473,1.8860888481140137,0.01752161979675293,0.04976167678833008,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.5696826,-0.11200886964797974,0.47320348024368286,-0.08137136697769165,-0.14532583951950073,-0.005663275718688965,1.8626905679702759,0.021502286195755005,0.04986852407455444,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.6031692,-0.11060050129890442,0.44742780923843384,-0.06819576025009155,-0.1366729736328125,-0.0005941390991210938,1.8971623182296753,0.00965370237827301,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.6368327,-0.11426058411598206,0.44391196966171265,-0.08327388763427734,-0.14161276817321777,-0.008805453777313232,1.8729722499847412,0.010424762964248657,0.0497728705406189,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.6698403,-0.11294859647750854,0.4368599057197571,-0.07619714736938477,-0.12855172157287598,-0.013061881065368652,1.904415249824524,0.008238911628723145,0.049990692734718324,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.7029912,-0.11674818396568298,0.43468576669692993,-0.09259802103042603,-0.12442547082901001,-0.009917140007019043,1.871321201324463,0.01056024432182312,0.0497466117143631,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.736957,-0.11765037477016449,0.39535826444625854,-0.09949588775634766,-0.11508482694625854,-0.006915092468261719,1.8763900995254517,0.020614340901374817,0.049919146299362185,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.7698462,-0.11896705627441406,0.3911105990409851,-0.08961361646652222,-0.12055444717407227,-0.01197439432144165,1.8714635372161865,0.040589600801467896,0.04926151633262635,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.8034081,-0.1259370595216751,0.3278215527534485,-0.08470672369003296,-0.14291679859161377,0.007943928241729736,1.8467514514923096,0.030441254377365112,0.04881168603897095,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067804.8370214,-0.1293007880449295,0.32502251863479614,-0.10748881101608276,-0.15104639530181885,0.0048122406005859375,1.8331667184829712,0.0336146205663681,0.047281485795974736,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.3841174,0.0025070905685424805,0.7060512900352478,0.02163749933242798,-0.3409237265586853,0.1567555069923401,2.000476837158203,0.0716509073972702,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.386486,0.0025221407413482666,0.7060512900352478,0.04836857318878174,-0.3095778524875641,0.1630643606185913,1.9509812593460083,0.026514679193496704,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.4035966,0.007802128791809082,0.7060512900352478,0.0012021660804748535,-0.28318995237350464,0.16048449277877808,1.977057695388794,0.024939507246017456,0.04990179538726807,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.4364448,0.005362838506698608,0.7060512900352478,0.013051331043243408,-0.3024975657463074,0.16575634479522705,1.9540570974349976,0.052448809146881104,0.04985710680484772,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.469752,0.0015060603618621826,0.7060512900352478,0.012415945529937744,-0.2864339053630829,0.17897474765777588,1.9542914628982544,0.04878845810890198,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.503441,0.0022865235805511475,0.7060512900352478,0.011696696281433105,-0.27952226996421814,0.17717325687408447,1.938915491104126,0.060277000069618225,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.5366433,-0.00028255581855773926,0.7060512900352478,0.0023064017295837402,-0.2760772705078125,0.17252784967422485,1.9399293661117554,0.05296000838279724,0.049855238199234014,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.5697718,-0.005196958780288696,0.7060512900352478,0.0021274685859680176,-0.27182263135910034,0.16707772016525269,1.9290640354156494,0.056816354393959045,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.6034153,-0.008534073829650879,0.7060512900352478,-8.90493392944336e-05,-0.2690078616142273,0.1627354621887207,1.9336432218551636,0.0524333119392395,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.6364813,-0.013321667909622192,0.7060512900352478,0.0077252984046936035,-0.272065669298172,0.15877187252044678,1.9260493516921997,0.05425795912742615,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.6698542,-0.015215456485748291,0.7060512900352478,0.001508474349975586,-0.26422983407974243,0.14800655841827393,1.9187005758285522,0.051991790533065796,0.04980979859828949,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.7035115,-0.02186545729637146,0.7060512900352478,-0.00367814302444458,-0.2629268765449524,0.1467871069908142,1.910955786705017,0.058791384100914,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.7365727,-0.023210257291793823,0.7060512900352478,-0.0019676685333251953,-0.2633180022239685,0.1388847827911377,1.9166045188903809,0.054775387048721313,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.033379110399023304,0.044784668665929554
1777067807.7696257,-0.02800127863883972,0.7060512900352478,0.0018940567970275879,-0.2606362998485565,0.13463753461837769,1.9142522811889648,0.052816182374954224,0.04994259774684906,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.8035235,-0.0288332998752594,0.7060512900352478,-0.005542874336242676,-0.2494175136089325,0.1212388277053833,1.8996425867080688,0.054644256830215454,0.04961578249931336,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.8364296,-0.0350719690322876,0.7060512900352478,-0.006599307060241699,-0.2495381236076355,0.12416225671768188,1.906534194946289,0.05311782658100128,0.049966567754745485,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.869771,-0.03517594933509827,0.7060512900352478,-0.00636899471282959,-0.24149420857429504,0.11576223373413086,1.9053027629852295,0.052661165595054626,0.049837818741798406,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.9032495,-0.042446017265319824,0.7060512900352478,-0.009394943714141846,-0.24427732825279236,0.10549968481063843,1.900815725326538,0.05005927383899689,0.04996782243251801,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.9363832,-0.04196038842201233,0.7060512900352478,-0.014033496379852295,-0.2319825291633606,0.10745108127593994,1.9006937742233276,0.04692716896533966,0.04958828687667847,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067807.9700503,-0.04813414812088013,0.7060512900352478,-0.01612257957458496,-0.2296808362007141,0.10378175973892212,1.893706202507019,0.0507451593875885,0.049889189004898075,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.0033867,-0.0466637909412384,0.7052679657936096,-0.012977659702301025,-0.22415858507156372,0.09927093982696533,1.9087564945220947,0.04630240797996521,0.04984339475631714,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.0365627,-0.05192208290100098,0.7017397284507751,-0.009864628314971924,-0.22625404596328735,0.09672766923904419,1.902855634689331,0.0383915901184082,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.069736,-0.05238565802574158,0.6899184584617615,-0.014044106006622314,-0.2178276777267456,0.0987655520439148,1.8946670293807983,0.048152148723602295,0.04968206286430359,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.1036358,-0.05708840489387512,0.6959925293922424,-0.013553380966186523,-0.2146509289741516,0.09273964166641235,1.8866691589355469,0.04263550043106079,0.04996868669986725,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.1364763,-0.057665079832077026,0.6930341124534607,-0.01276165246963501,-0.21393036842346191,0.09193718433380127,1.901406168937683,0.03910382091999054,0.049501776695251465,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.1696534,-0.06130021810531616,0.693889319896698,-0.010038793087005615,-0.21387535333633423,0.08599853515625,1.8893153667449951,0.04225575923919678,0.04987146258354187,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.033379110399023304,0.044784668665929554
1777067808.2033415,-0.062265098094940186,0.6909909844398499,-0.009484946727752686,-0.2055150270462036,0.09367561340332031,1.9131369590759277,0.030672580003738403,0.049441692233085636,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.2364767,-0.06721445918083191,0.6867703795433044,-0.012183904647827148,-0.2068312168121338,0.08696115016937256,1.895408034324646,0.040520548820495605,0.04984512627124787,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.269771,-0.06627261638641357,0.6843251585960388,-0.006139516830444336,-0.1961537003517151,0.08161205053329468,1.9150806665420532,0.032789796590805054,0.04990012347698212,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.30336,-0.07038089632987976,0.6893380284309387,-0.01169973611831665,-0.20259422063827515,0.07972103357315063,1.9023363590240479,0.03558126091957092,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.336472,-0.06900206208229065,0.6721571087837219,-0.013054847717285156,-0.19326269626617432,0.08424115180969238,1.9032851457595825,0.036478906869888306,0.0496637225151062,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.3698645,-0.07256105542182922,0.6827461123466492,-0.012683570384979248,-0.1998632550239563,0.0809662938117981,1.8897569179534912,0.03391173481941223,0.049958240985870365,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.40348,-0.07118058204650879,0.6702920794487,-0.008417487144470215,-0.20221298933029175,0.07547205686569214,1.9082494974136353,0.03303314745426178,0.049871337413787846,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.4363625,-0.07544231414794922,0.6713342070579529,-0.010590076446533203,-0.20674973726272583,0.08197063207626343,1.8909486532211304,0.034284621477127075,0.04981079697608948,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.469847,-0.07389745116233826,0.6695136427879333,-0.0017233490943908691,-0.20334398746490479,0.08552306890487671,1.9143987894058228,0.02861762046813965,0.04948042631149292,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.503352,-0.0774441659450531,0.6729715466499329,-0.009038150310516357,-0.2048121690750122,0.07787013053894043,1.9041051864624023,0.02377834916114807,0.04998257458209992,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.536407,-0.07548132538795471,0.6769911646842957,-0.005789756774902344,-0.2040441632270813,0.07228046655654907,1.9279338121414185,0.02900204062461853,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.569722,-0.07856929302215576,0.6720091700553894,-0.01037609577178955,-0.20783108472824097,0.06711083650588989,1.9156986474990845,0.02413707971572876,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.603436,-0.07820254564285278,0.6701405644416809,-0.016300857067108154,-0.201549232006073,0.07121622562408447,1.931228756904602,0.025761917233467102,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.636456,-0.0824597179889679,0.6742395758628845,-0.01425635814666748,-0.20602232217788696,0.0633818507194519,1.9216046333312988,0.023468196392059326,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.033379110399023304,0.044784668665929554
1777067808.6697598,-0.0797111988067627,0.6719426512718201,-0.015081226825714111,-0.20089685916900635,0.06265223026275635,1.934126615524292,0.01862974464893341,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.7035103,-0.08294028043746948,0.6696664690971375,-0.019810974597930908,-0.2085161805152893,0.06533068418502808,1.9190164804458618,0.02176305651664734,0.05,-0.0207904173342488,-0.1623178454261076,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.736422,-0.080773264169693,0.6652482151985168,-0.02027153968811035,-0.20198458433151245,0.06859958171844482,1.9381924867630005,0.01911233365535736,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
1777067808.7697668,-0.08293241262435913,0.6674073338508606,-0.025276482105255127,-0.19849097728729248,0.06294429302215576,1.918614387512207,0.022268220782279968,0.05,-0.0207904173342488,-0.1619363698786902,0.013923857480735435,1.59246967269398,-0.007438773174639479,-0.005149919890135024,-0.032997634851605895,0.044784668665929554
